zpid,imgSrc,detailUrl,streetAddress,zipcode,city,state,latitude,longitude,price,dateSold,bathrooms,bedrooms,livingArea,homeType,homeStatus,daysOnZillow,isFeatured,shouldHighlight,zestimate,rentZestimate,isUnmappable,isPreforeclosureAuction,homeStatusForHDP,priceForHDP,isNonOwnerOccupied,isPremierBuilder,isZillowOwned,currency,country,taxAssessedValue,lotAreaValue,lotAreaUnit,isShowcaseListing,timeOnZillow,is_FSBA,datePriceChanged,priceReduction,priceChange,videoCount,is_newHome,newConstructionType,streetName,homeDetailUrl,price_to_rent_ratio
1836840,https://photos.zillowstatic.com/fp/731318e9718c8169628cf684b3afb677-p_e.jpg,/homedetails/4809-Girard-Ave-S-Minneapolis-MN-55419/1836840_zpid/,4809 Girard Ave S,55419,Minneapolis,MN,44.915623,-93.29684,551000.0,1697439600000,2.0,3.0,2109.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,569900.0,2850,False,False,RECENTLY_SOLD,551000.0,True,False,False,USD,USA,561000.0,8276.4,sqft,False,,,,,,,,,4809 Girard Ave S,https://www.zillow.com/homedetails/4809-Girard-Ave-S-Minneapolis-MN-55419/1836840_zpid/,199.96491228070175
1860327,https://photos.zillowstatic.com/fp/c6388962cab0fd523743288a5f82bf6d-p_e.jpg,/homedetails/4915-35th-Ave-S-Minneapolis-MN-55417/1860327_zpid/,4915 35th Ave S,55417,Minneapolis,MN,44.913933,-93.22117,565000.0,1697439600000,3.0,3.0,2392.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,587700.0,2999,False,False,RECENTLY_SOLD,565000.0,True,False,False,USD,USA,488000.0,7840.8,sqft,False,,,,,,,,,4915 35th Ave S,https://www.zillow.com/homedetails/4915-35th-Ave-S-Minneapolis-MN-55417/1860327_zpid/,195.96532177392464
2023248,https://photos.zillowstatic.com/fp/7c03fa027c797d9efd25f0eef5fc476e-p_e.jpg,/homedetails/2805-30th-Ave-S-Minneapolis-MN-55406/2023248_zpid/,2805 30th Ave S,55406,Minneapolis,MN,44.95167,-93.22798,383000.0,1697439600000,3.0,5.0,2361.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,396100.0,3200,False,False,RECENTLY_SOLD,383000.0,True,False,False,USD,USA,454000.0,6534.0,sqft,False,,,,,,,,,2805 30th Ave S,https://www.zillow.com/homedetails/2805-30th-Ave-S-Minneapolis-MN-55406/2023248_zpid/,123.78125
1818424,https://photos.zillowstatic.com/fp/85f8c0c85eb4ab2e1ee06707cf29328f-p_e.jpg,/homedetails/4704-13th-Ave-S-Minneapolis-MN-55407/1818424_zpid/,4704 13th Ave S,55407,Minneapolis,MN,44.91761,-93.256584,685000.0,1697180400000,2.0,4.0,2775.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,708800.0,3639,False,False,RECENTLY_SOLD,685000.0,True,False,False,USD,USA,590000.0,6098.4,sqft,False,,,,,,,,,4704 13th Ave S,https://www.zillow.com/homedetails/4704-13th-Ave-S-Minneapolis-MN-55407/1818424_zpid/,194.77878538059906
1829852,https://photos.zillowstatic.com/fp/5f9396001f86c80b6ecf8b97890ad28a-p_e.jpg,/homedetails/129-50th-St-W-Minneapolis-MN-55419/1829852_zpid/,129 50th St W,55419,Minneapolis,MN,44.912064,-93.28075,630000.0,1697180400000,2.0,3.0,2359.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,651900.0,3299,False,False,RECENTLY_SOLD,630000.0,True,False,False,USD,USA,638000.0,6534.0,sqft,False,,,,,,,,,129 50th St W,https://www.zillow.com/homedetails/129-50th-St-W-Minneapolis-MN-55419/1829852_zpid/,197.60533494998484
1836798,https://photos.zillowstatic.com/fp/c2456d0e9487c3ca759645be743ddf5b-p_e.jpg,/homedetails/4815-Emerson-Ave-S-Minneapolis-MN-55419/1836798_zpid/,4815 Emerson Ave S,55419,Minneapolis,MN,44.915478,-93.2943,675000.0,1697180400000,2.0,4.0,2455.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,698100.0,3586,False,False,RECENTLY_SOLD,675000.0,True,False,False,USD,USA,589000.0,5227.2,sqft,False,,,,,,,,,4815 Emerson Ave S,https://www.zillow.com/homedetails/4815-Emerson-Ave-S-Minneapolis-MN-55419/1836798_zpid/,194.67373117679867
1849160,https://photos.zillowstatic.com/fp/22ef77d343fbd013fc30fd9034c195fc-p_e.jpg,/homedetails/5048-Washburn-Ave-S-Minneapolis-MN-55410/1849160_zpid/,5048 Washburn Ave S,55410,Minneapolis,MN,44.910984,-93.31794,700000.0,1697180400000,2.0,3.0,2165.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,724300.0,3719,False,False,RECENTLY_SOLD,700000.0,True,False,False,USD,USA,625000.0,5227.2,sqft,False,,,,,,,,,5048 Washburn Ave S,https://www.zillow.com/homedetails/5048-Washburn-Ave-S-Minneapolis-MN-55410/1849160_zpid/,194.75665501478892
1771768,https://photos.zillowstatic.com/fp/c952391374aa3fe6b79ef17abab7a902-p_e.jpg,/homedetails/4315-Aldrich-Ave-S-Minneapolis-MN-55409/1771768_zpid/,4315 Aldrich Ave S,55409,Minneapolis,MN,44.924503,-93.28922,622500.0,1697094000000,3.0,3.0,2326.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,644200.0,3390,False,False,RECENTLY_SOLD,622500.0,True,False,False,USD,USA,544000.0,5227.2,sqft,False,,,,,,,,,4315 Aldrich Ave S,https://www.zillow.com/homedetails/4315-Aldrich-Ave-S-Minneapolis-MN-55409/1771768_zpid/,190.02949852507373
1811355,https://photos.zillowstatic.com/fp/761ce04dca464a639368f9b032dd1182-p_e.jpg,/homedetails/4728-28th-Ave-S-Minneapolis-MN-55406/1811355_zpid/,4728 28th Ave S,55406,Minneapolis,MN,44.917053,-93.23255,405000.0,1697094000000,2.0,5.0,2454.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,419100.0,2998,False,False,RECENTLY_SOLD,405000.0,True,False,False,USD,USA,435000.0,5227.2,sqft,False,,,,,,,,,4728 28th Ave S,https://www.zillow.com/homedetails/4728-28th-Ave-S-Minneapolis-MN-55406/1811355_zpid/,139.79319546364243
1861672,https://photos.zillowstatic.com/fp/2b41f8b3ff69224e4910c849ffc5ea8f-p_e.jpg,/homedetails/5247-41st-Ave-S-Minneapolis-MN-55417/1861672_zpid/,5247 41st Ave S,55417,Minneapolis,MN,44.907524,-93.213585,425000.0,1697007600000,3.0,3.0,2583.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,439900.0,2885,False,False,RECENTLY_SOLD,425000.0,True,False,False,USD,USA,441000.0,7840.8,sqft,False,,,,,,,,,5247 41st Ave S,https://www.zillow.com/homedetails/5247-41st-Ave-S-Minneapolis-MN-55417/1861672_zpid/,152.47833622183708
1990892,https://photos.zillowstatic.com/fp/d0f58bd3a01adf1fbb80f4a93cf03f74-p_e.jpg,/homedetails/2415-Sheridan-Ave-S-Minneapolis-MN-55405/1990892_zpid/,2415 Sheridan Ave S,55405,Minneapolis,MN,44.958683,-93.31263,605000.0,1697007600000,2.0,3.0,2782.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,625900.0,3300,False,False,RECENTLY_SOLD,605000.0,True,False,False,USD,USA,649000.0,5227.2,sqft,False,,,,,,,,,2415 Sheridan Ave S,https://www.zillow.com/homedetails/2415-Sheridan-Ave-S-Minneapolis-MN-55405/1990892_zpid/,189.66666666666666
1760679,https://photos.zillowstatic.com/fp/2f4f203d161e5fff1a5895be8321ad3f-p_e.jpg,/homedetails/4112-Xerxes-Ave-S-Minneapolis-MN-55410/1760679_zpid/,4112 Xerxes Ave S,55410,Minneapolis,MN,44.92821,-93.319214,615000.0,1696921200000,2.0,3.0,2005.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,636600.0,2949,False,False,RECENTLY_SOLD,615000.0,True,False,False,USD,USA,560000.0,7840.8,sqft,False,,,,,,,,,4112 Xerxes Ave S,https://www.zillow.com/homedetails/4112-Xerxes-Ave-S-Minneapolis-MN-55410/1760679_zpid/,215.86978636826043
1803019,https://photos.zillowstatic.com/fp/65b75422a3df7138ca91ea3506410a27-p_e.jpg,/homedetails/2309-Saint-Anthony-Pkwy-Minneapolis-MN-55418/1803019_zpid/,2309 Saint Anthony Pkwy,55418,Minneapolis,MN,45.019184,-93.22734,540000.0,1696921200000,2.0,3.0,2019.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,559000.0,2275,False,False,RECENTLY_SOLD,540000.0,True,False,False,USD,USA,550000.0,8712.0,sqft,False,,,,,,,,,2309 Saint Anthony Pkwy,https://www.zillow.com/homedetails/2309-Saint-Anthony-Pkwy-Minneapolis-MN-55418/1803019_zpid/,245.71428571428572
1805396,https://photos.zillowstatic.com/fp/178b6a9df12d1d234f7041438818d9ed-p_e.jpg,/homedetails/2216-Ulysses-St-NE-Minneapolis-MN-55418/1805396_zpid/,2216 Ulysses St NE,55418,Minneapolis,MN,45.010185,-93.23625,385000.0,1696575600000,2.0,4.0,2315.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,398600.0,2500,False,False,RECENTLY_SOLD,385000.0,True,False,False,USD,USA,405000.0,9147.6,sqft,False,,,,,,,,,2216 Ulysses St NE,https://www.zillow.com/homedetails/2216-Ulysses-St-NE-Minneapolis-MN-55418/1805396_zpid/,159.44
1885101,https://photos.zillowstatic.com/fp/01299e5eba9dae61dd09cb2414ec5c94-p_e.jpg,/homedetails/5442-Vincent-Ave-S-Minneapolis-MN-55410/1885101_zpid/,5442 Vincent Ave S,55410,Minneapolis,MN,44.903835,-93.31664,485000.0,1696575600000,3.0,3.0,2559.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,502300.0,2998,False,False,RECENTLY_SOLD,485000.0,True,False,False,USD,USA,526000.0,6534.0,sqft,False,,,,,,,,,5442 Vincent Ave S,https://www.zillow.com/homedetails/5442-Vincent-Ave-S-Minneapolis-MN-55410/1885101_zpid/,167.54503002001334
1830032,https://photos.zillowstatic.com/fp/0feae4ee27aa8a692335b30b80b9b6bf-p_e.jpg,/homedetails/415-50th-St-W-Minneapolis-MN-55419/1830032_zpid/,415 50th St W,55419,Minneapolis,MN,44.912083,-93.28507,525000.0,1696489200000,2.0,3.0,2236.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,543600.0,3194,False,False,RECENTLY_SOLD,525000.0,True,False,False,USD,USA,508000.0,5662.8,sqft,False,,,,,,,,,415 50th St W,https://www.zillow.com/homedetails/415-50th-St-W-Minneapolis-MN-55419/1830032_zpid/,170.1941139636819
1819422,https://photos.zillowstatic.com/fp/78a614857a16944d16341f0a8fd62d32-p_e.jpg,/homedetails/5039-11th-Ave-S-Minneapolis-MN-55417/1819422_zpid/,5039 11th Ave S,55417,Minneapolis,MN,44.910824,-93.25846,468750.0,1696402800000,3.0,4.0,2202.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,485400.0,2999,False,False,RECENTLY_SOLD,468750.0,True,False,False,USD,USA,470000.0,5227.2,sqft,False,,,,,,,,,5039 11th Ave S,https://www.zillow.com/homedetails/5039-11th-Ave-S-Minneapolis-MN-55417/1819422_zpid/,161.8539513171057
1976431,https://photos.zillowstatic.com/fp/646fc48d1af7af45e8dd03f652b428cb-p_e.jpg,/homedetails/1924-River-Ter-E-Minneapolis-MN-55414/1976431_zpid/,1924 River Ter E,55414,Minneapolis,MN,44.960773,-93.2133,625000.0,1696402800000,3.0,3.0,2103.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,647500.0,2919,False,False,RECENTLY_SOLD,625000.0,True,False,False,USD,USA,494000.0,7405.2,sqft,False,,,,,,,,,1924 River Ter E,https://www.zillow.com/homedetails/1924-River-Ter-E-Minneapolis-MN-55414/1976431_zpid/,221.82254196642685
1717394,https://photos.zillowstatic.com/fp/5e8cc66a0260cbf92c4c3c54262c215a-p_e.jpg,/homedetails/3348-Emerson-Ave-S-Minneapolis-MN-55408/1717394_zpid/,3348 Emerson Ave S,55408,Minneapolis,MN,44.94149,-93.2949,537500.0,1696316400000,2.0,4.0,2323.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,556700.0,3194,False,False,RECENTLY_SOLD,537500.0,True,False,False,USD,USA,490000.0,5227.2,sqft,False,,,,,,,,,3348 Emerson Ave S,https://www.zillow.com/homedetails/3348-Emerson-Ave-S-Minneapolis-MN-55408/1717394_zpid/,174.29555416405762
1737187,https://photos.zillowstatic.com/fp/ab076243e14094ede62cf015a386e9e0-p_e.jpg,/homedetails/3615-33rd-Ave-S-Minneapolis-MN-55406/1737187_zpid/,3615 33rd Ave S,55406,Minneapolis,MN,44.937298,-93.22392,499900.0,1695970800000,3.0,4.0,2306.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,519500.0,3394,False,False,RECENTLY_SOLD,499900.0,True,False,False,USD,USA,481000.0,5662.8,sqft,False,,,,,,,,,3615 33rd Ave S,https://www.zillow.com/homedetails/3615-33rd-Ave-S-Minneapolis-MN-55406/1737187_zpid/,153.06423099587508
1805570,https://photos.zillowstatic.com/fp/b321e5979e426cdc29500b45e6467799-p_e.jpg,/homedetails/1924-Cleveland-St-NE-Minneapolis-MN-55418/1805570_zpid/,1924 Cleveland St NE,55418,Minneapolis,MN,45.008537,-93.23112,515000.0,1695970800000,3.0,4.0,2316.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,533600.0,2594,False,False,RECENTLY_SOLD,515000.0,True,False,False,USD,USA,377000.0,5662.8,sqft,False,,,,,,,,,1924 Cleveland St NE,https://www.zillow.com/homedetails/1924-Cleveland-St-NE-Minneapolis-MN-55418/1805570_zpid/,205.7054741711642
1820095,https://photos.zillowstatic.com/fp/2bfa21cb7554ce9eaa50af87a3923e28-p_e.jpg,/homedetails/5020-16th-Ave-S-Minneapolis-MN-55417/1820095_zpid/,5020 16th Ave S,55417,Minneapolis,MN,44.911602,-93.2515,457500.0,1695970800000,2.0,3.0,2104.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,474200.0,2850,False,False,RECENTLY_SOLD,457500.0,True,False,False,USD,USA,456000.0,6098.4,sqft,False,,,,,,,,,5020 16th Ave S,https://www.zillow.com/homedetails/5020-16th-Ave-S-Minneapolis-MN-55417/1820095_zpid/,166.3859649122807
1820948,https://photos.zillowstatic.com/fp/b925067ebc3a170408fa25c9015166dd-p_e.jpg,/homedetails/1418-Adams-St-NE-Minneapolis-MN-55413/1820948_zpid/,1418 Adams St NE,55413,Minneapolis,MN,45.002514,-93.25664,745000.0,1695970800000,4.0,5.0,4771.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,771900.0,3911,False,False,RECENTLY_SOLD,745000.0,True,False,False,USD,USA,635000.0,6534.0,sqft,False,,,,,,,,,1418 Adams St NE,https://www.zillow.com/homedetails/1418-Adams-St-NE-Minneapolis-MN-55413/1820948_zpid/,197.36640245461518
1822439,https://photos.zillowstatic.com/fp/9111b74edd6c177652631c5ab0049b84-p_e.jpg,/homedetails/745-Adams-St-NE-Minneapolis-MN-55413/1822439_zpid/,745 Adams St NE,55413,Minneapolis,MN,44.998196,-93.25589,375000.0,1695970800000,2.0,3.0,2012.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,389700.0,2495,False,False,RECENTLY_SOLD,375000.0,True,False,False,USD,USA,349000.0,6534.0,sqft,False,,,,,,,,,745 Adams St NE,https://www.zillow.com/homedetails/745-Adams-St-NE-Minneapolis-MN-55413/1822439_zpid/,156.19238476953907
1829644,https://photos.zillowstatic.com/fp/edaa6f9d70fe3936a694b9b650e4b74d-p_e.jpg,/homedetails/4801-Lyndale-Ave-S-Minneapolis-MN-55419/1829644_zpid/,4801 Lyndale Ave S,55419,Minneapolis,MN,44.915783,-93.28786,590000.0,1695970800000,3.0,4.0,3185.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,611300.0,3800,False,False,RECENTLY_SOLD,590000.0,True,False,False,USD,USA,555000.0,5662.8,sqft,False,,,,,,,,,4801 Lyndale Ave S,https://www.zillow.com/homedetails/4801-Lyndale-Ave-S-Minneapolis-MN-55419/1829644_zpid/,160.8684210526316
1912173,https://photos.zillowstatic.com/fp/c049c00a016b69353f64c18789fe4ec9-p_e.jpg,/homedetails/5850-Park-Ave-Minneapolis-MN-55417/1912173_zpid/,5850 Park Ave,55417,Minneapolis,MN,44.89671,-93.265656,560000.0,1695970800000,3.0,3.0,2294.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,580200.0,2999,False,False,RECENTLY_SOLD,560000.0,True,False,False,USD,USA,493000.0,0.16,sqft,False,,,,,,,,,5850 Park Ave,https://www.zillow.com/homedetails/5850-Park-Ave-Minneapolis-MN-55417/1912173_zpid/,193.4644881627209
1705189,https://photos.zillowstatic.com/fp/82ac5b16c22f14f579b9a638a333ec5b-p_e.jpg,/homedetails/3512-12th-Ave-S-Minneapolis-MN-55407/1705189_zpid/,3512 12th Ave S,55407,Minneapolis,MN,44.939037,-93.25788,400000.0,1695884400000,2.0,3.0,2163.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,414600.0,2594,False,False,RECENTLY_SOLD,400000.0,True,False,False,USD,USA,351000.0,5227.2,sqft,False,,,,,,,,,3512 12th Ave S,https://www.zillow.com/homedetails/3512-12th-Ave-S-Minneapolis-MN-55407/1705189_zpid/,159.83037779491133
1818766,https://photos.zillowstatic.com/fp/62df467ecfe3e09cf22a6ac0836cad77-p_e.jpg,/homedetails/4724-11th-Ave-S-Minneapolis-MN-55407/1818766_zpid/,4724 11th Ave S,55407,Minneapolis,MN,44.916927,-93.25915,646000.0,1695884400000,3.0,3.0,2055.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,669600.0,2850,False,False,RECENTLY_SOLD,646000.0,True,False,False,USD,USA,483000.0,6534.0,sqft,False,,,,,,,,,4724 11th Ave S,https://www.zillow.com/homedetails/4724-11th-Ave-S-Minneapolis-MN-55407/1818766_zpid/,234.94736842105263
1838974,https://photos.zillowstatic.com/fp/75567653d514de5a03dcc675f582b4fa-p_e.jpg,/homedetails/2522-James-Ave-N-Minneapolis-MN-55411/1838974_zpid/,2522 James Ave N,55411,Minneapolis,MN,45.00547,-93.30034,310000.0,1695884400000,4.0,3.0,2311.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,322200.0,2695,False,False,RECENTLY_SOLD,310000.0,True,False,False,USD,USA,291000.0,5662.8,sqft,False,,,,,,,,,2522 James Ave N,https://www.zillow.com/homedetails/2522-James-Ave-N-Minneapolis-MN-55411/1838974_zpid/,119.5547309833024
1911734,https://photos.zillowstatic.com/fp/12e656f38546ff522e67fe4cce464629-p_e.jpg,/homedetails/5723-Portland-Ave-Minneapolis-MN-55417/1911734_zpid/,5723 Portland Ave,55417,Minneapolis,MN,44.899555,-93.26623,610000.0,1695798000000,2.0,4.0,2703.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,634000.0,2962,False,False,RECENTLY_SOLD,610000.0,True,False,False,USD,USA,524000.0,0.2,sqft,False,,,,,,,,,5723 Portland Ave,https://www.zillow.com/homedetails/5723-Portland-Ave-Minneapolis-MN-55417/1911734_zpid/,214.04456448345712
71816896,https://photos.zillowstatic.com/fp/dfdf0efd468416f87e48ac5ac52478b1-p_e.jpg,/homedetails/1835-Cleveland-St-NE-Minneapolis-MN-55418/71816896_zpid/,1835 Cleveland St NE,55418,Minneapolis,MN,45.006966,-93.2304,600000.0,1695625200000,4.0,5.0,3319.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,623600.0,3499,False,False,RECENTLY_SOLD,600000.0,True,False,False,USD,USA,602000.0,5662.8,sqft,False,,,,,,,,,1835 Cleveland St NE,https://www.zillow.com/homedetails/1835-Cleveland-St-NE-Minneapolis-MN-55418/71816896_zpid/,178.22234924264075
1717961,https://photos.zillowstatic.com/fp/000e614c6386596268aaf84d90fd4578-p_e.jpg,/homedetails/1617-W-32nd-St-Minneapolis-MN-55408/1717961_zpid/,1617 W 32nd St,55408,Minneapolis,MN,44.944454,-93.3031,735000.0,1695366000000,3.0,4.0,2204.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,764100.0,3857,False,False,RECENTLY_SOLD,735000.0,True,False,False,USD,USA,674000.0,5662.8,sqft,False,,,,,,,,,1617 W 32nd St,https://www.zillow.com/homedetails/1617-W-32nd-St-Minneapolis-MN-55408/1717961_zpid/,198.10733730878923
1782166,https://photos.zillowstatic.com/fp/08f1e937d5a61c7c0f86178b7e4e3f3d-p_e.jpg,/homedetails/4142-Wentworth-Ave-Minneapolis-MN-55409/1782166_zpid/,4142 Wentworth Ave,55409,Minneapolis,MN,44.927345,-93.2809,605000.0,1695366000000,2.0,3.0,2605.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,628900.0,3200,False,False,RECENTLY_SOLD,605000.0,True,False,False,USD,USA,457000.0,5662.8,sqft,False,,,,,,,,,4142 Wentworth Ave,https://www.zillow.com/homedetails/4142-Wentworth-Ave-Minneapolis-MN-55409/1782166_zpid/,196.53125
1873765,https://photos.zillowstatic.com/fp/0ff2f90445ef6f4dcdc222d2f0bf6955-p_e.jpg,/homedetails/3509-E-54th-St-Minneapolis-MN-55417/1873765_zpid/,3509 E 54th St,55417,Minneapolis,MN,44.9051,-93.221115,544250.0,1695366000000,4.0,4.0,2362.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,565800.0,3194,False,False,RECENTLY_SOLD,544250.0,True,False,False,USD,USA,512000.0,6534.0,sqft,False,,,,,,,,,3509 E 54th St,https://www.zillow.com/homedetails/3509-E-54th-St-Minneapolis-MN-55417/1873765_zpid/,177.14464621164683
2001978,https://photos.zillowstatic.com/fp/793f2a8eff125b0d5d0f51e07a92257a-p_e.jpg,/homedetails/2708-Fremont-Ave-S-Minneapolis-MN-55408/2001978_zpid/,2708 Fremont Ave S,55408,Minneapolis,MN,44.953354,-93.29606,580000.0,1695366000000,4.0,5.0,2598.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,601100.0,3698,False,False,RECENTLY_SOLD,580000.0,True,False,False,USD,USA,402000.0,5227.2,sqft,False,,,,,,,,,2708 Fremont Ave S,https://www.zillow.com/homedetails/2708-Fremont-Ave-S-Minneapolis-MN-55408/2001978_zpid/,162.54732287723093
1885246,https://photos.zillowstatic.com/fp/85d092ec295497235edb63f5eace958d-p_e.jpg,/homedetails/5625-Vincent-Ave-S-Minneapolis-MN-55410/1885246_zpid/,5625 Vincent Ave S,55410,Minneapolis,MN,44.900585,-93.31592,481300.0,1695279600000,2.0,3.0,2118.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,500400.0,2870,False,False,RECENTLY_SOLD,481300.0,True,False,False,USD,USA,423000.0,6534.0,sqft,False,,,1691996400000.0,,-24000.0,,,,5625 Vincent Ave S,https://www.zillow.com/homedetails/5625-Vincent-Ave-S-Minneapolis-MN-55410/1885246_zpid/,174.3554006968641
1718590,https://photos.zillowstatic.com/fp/7230861f41ae8e66bfda1d8ed3f6a2e2-p_e.jpg,/homedetails/3732-Bryant-Ave-S-Minneapolis-MN-55409/1718590_zpid/,3732 Bryant Ave S,55409,Minneapolis,MN,44.93481,-93.291145,675000.0,1695193200000,3.0,4.0,2376.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,701800.0,3542,False,False,RECENTLY_SOLD,675000.0,True,False,False,USD,USA,510000.0,5662.8,sqft,False,,,,,,,,,3732 Bryant Ave S,https://www.zillow.com/homedetails/3732-Bryant-Ave-S-Minneapolis-MN-55409/1718590_zpid/,198.13664596273293
1968635,https://photos.zillowstatic.com/fp/20da6c464016aef74108a29b6cef0ce5-p_e.jpg,/homedetails/107-Orlin-Ave-SE-Minneapolis-MN-55414/1968635_zpid/,107 Orlin Ave SE,55414,Minneapolis,MN,44.966724,-93.21148,572000.0,1695106800000,3.0,3.0,2693.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,594700.0,2900,False,False,RECENTLY_SOLD,572000.0,True,False,False,USD,USA,624000.0,10018.8,sqft,False,,,,,,,,,107 Orlin Ave SE,https://www.zillow.com/homedetails/107-Orlin-Ave-SE-Minneapolis-MN-55414/1968635_zpid/,205.06896551724137
1847904,https://photos.zillowstatic.com/fp/d9713e476598a2c7352898fd5113d6af-p_e.jpg,/homedetails/4828-York-Ave-S-Minneapolis-MN-55410/1847904_zpid/,4828 York Ave S,55410,Minneapolis,MN,44.915104,-93.32051,546000.0,1695020400000,2.0,4.0,2436.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,567700.0,3249,False,False,RECENTLY_SOLD,546000.0,True,False,False,USD,USA,460000.0,5662.8,sqft,False,,,,,,,,,4828 York Ave S,https://www.zillow.com/homedetails/4828-York-Ave-S-Minneapolis-MN-55410/1847904_zpid/,174.73068636503538
1873495,https://photos.zillowstatic.com/fp/52950a5d1203a916229ceb90de12060f-p_e.jpg,/homedetails/5712-40th-Ave-S-Minneapolis-MN-55417/1873495_zpid/,5712 40th Ave S,55417,Minneapolis,MN,44.899452,-93.21567,400000.0,1695020400000,2.0,4.0,2089.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,415900.0,2700,False,False,RECENTLY_SOLD,400000.0,True,False,False,USD,USA,313000.0,5662.8,sqft,False,,,,,,,,,5712 40th Ave S,https://www.zillow.com/homedetails/5712-40th-Ave-S-Minneapolis-MN-55417/1873495_zpid/,154.03703703703704
1911076,https://photos.zillowstatic.com/fp/ee4f60d0a7d88f7948b27a64cc01cf01-p_e.jpg,/homedetails/5641-15th-Ave-S-Minneapolis-MN-55417/1911076_zpid/,5641 15th Ave S,55417,Minneapolis,MN,44.900074,-93.25355,645000.0,1695020400000,3.0,3.0,2395.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,668600.0,2998,False,False,RECENTLY_SOLD,645000.0,True,False,False,USD,USA,584000.0,6534.0,sqft,False,,,,,,,,,5641 15th Ave S,https://www.zillow.com/homedetails/5641-15th-Ave-S-Minneapolis-MN-55417/1911076_zpid/,223.0153435623749
2009561,https://photos.zillowstatic.com/fp/fd7f72b0bfdf59979b07dc8d631293c0-p_e.jpg,/homedetails/2214-Blaisdell-Ave-Minneapolis-MN-55404/2009561_zpid/,2214 Blaisdell Ave,55404,Minneapolis,MN,44.96023,-93.28009,680000.0,1695020400000,5.0,5.0,5297.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,,3773,False,False,RECENTLY_SOLD,680000.0,True,False,False,USD,USA,711000.0,0.27,acres,False,14574205000.0,,1684911600000.0,,-103000.0,,,,2214 Blaisdell Ave,https://www.zillow.com/homedetails/2214-Blaisdell-Ave-Minneapolis-MN-55404/2009561_zpid/,
1711260,https://photos.zillowstatic.com/fp/e13b6627632b78838f13f8710704e714-p_e.jpg,/homedetails/3137-Garfield-Ave-Minneapolis-MN-55408/1711260_zpid/,3137 Garfield Ave,55408,Minneapolis,MN,44.94527,-93.28648,522000.0,1694761200000,2.0,3.0,2361.0,SINGLE_FAMILY,RECENTLY_SOLD,-1,False,False,541200.0,3394,False,False,RECENTLY_SOLD,522000.0,True,False,False,USD,USA,463000.0,5662.8,sqft,False,,,,,,,,,3137 Garfield Ave,https://www.zillow.com/homedetails/3137-Garfield-Ave-Minneapolis-MN-55408/1711260_zpid/,159.4578668238067
